route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
805,RDEC25-802-1_Weekday-64,64153237,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153238,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153239,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153240,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153241,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153242,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153243,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153244,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153245,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153246,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153247,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153248,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153249,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153250,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153251,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153252,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153253,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153254,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153255,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153256,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153257,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153258,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153259,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153260,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153261,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153262,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153263,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153264,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153265,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153266,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153267,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153268,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153269,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153270,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153271,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153272,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153273,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153274,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153275,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153276,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153277,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153278,,1,202,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153279,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153280,,1,204,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153281,,1,214,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153282,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153283,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153284,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153285,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153286,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153287,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153288,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153289,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153290,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153291,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153292,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153293,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153294,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153295,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153296,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153297,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153298,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153299,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153300,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153301,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153302,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153303,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153304,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153305,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153306,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153307,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153308,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153309,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153310,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153311,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153312,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153313,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153314,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153315,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153316,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153317,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153318,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153319,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153320,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153321,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153322,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153323,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153324,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153325,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153326,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153327,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153328,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153329,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153330,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153331,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153332,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153333,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153334,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153335,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153336,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153337,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153338,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153339,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153340,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153341,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153342,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153343,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153344,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153345,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153346,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153347,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153348,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153349,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153350,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153351,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153352,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153353,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153354,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153355,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153356,,0,202,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153357,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153358,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153359,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153360,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153361,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153362,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153363,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153364,,0,214,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153365,,0,209,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153366,,1,207,802WB_190513
805,RDEC25-802-1_Weekday-64,64153367,,0,211,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153368,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153369,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153370,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153371,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153372,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153373,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153374,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153375,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153376,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153377,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153378,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153379,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153380,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153381,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153382,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153383,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153384,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153385,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153386,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153387,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153388,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153389,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153390,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153391,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153392,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153393,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153394,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153395,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153396,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153397,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153398,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153399,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153400,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153401,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153402,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153403,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153404,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153405,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153406,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153407,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153408,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153409,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153410,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153411,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153412,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153413,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153414,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153415,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153416,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153417,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153418,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153419,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153420,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153421,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153422,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153423,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153424,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153425,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153426,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153427,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153428,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153429,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153430,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153431,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153432,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153433,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153434,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153435,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153436,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153437,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153438,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153439,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153440,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153441,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153442,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153443,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153444,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153445,,1,201,802WB_190513
802,RDEC25-802-1_Weekday-64,64153446,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153447,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153448,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153449,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153450,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153451,,1,208,802WB_190513
802,RDEC25-802-1_Weekday-64,64153452,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153453,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153454,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153455,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153456,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153457,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153458,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153459,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153460,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153461,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153462,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153463,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153464,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153465,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153466,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153467,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153468,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153469,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153470,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153471,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153472,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153473,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153474,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153475,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153476,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153477,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153478,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153479,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153480,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153481,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153482,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153483,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153484,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153485,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153486,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153487,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153488,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153489,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153490,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153491,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153492,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153493,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153494,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153495,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153496,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153497,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153498,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153499,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153500,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153501,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153502,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153503,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153504,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153505,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153506,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153507,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153508,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153509,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153510,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153511,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153512,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153513,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153514,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153515,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153516,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153517,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153518,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153519,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153520,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153521,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153522,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153523,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153524,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153525,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153526,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153527,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153528,,0,207,802EB_190513
802,RDEC25-802-1_Weekday-64,64153529,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153530,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153531,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153532,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153533,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153534,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153535,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153536,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153537,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153538,,0,207,802EB_190513
805,RDEC25-802-1_Weekday-64,64153539,,1,202,805WB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153540,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153541,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153542,,1,201,802WB_190513
805,RDEC25-802-1_Weekday-64,64153543,,1,204,805WB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153544,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153545,,1,205,802WB_190513
802,RDEC25-802-1_Weekday-64,64153546,,1,207,802WB_190513
802,RDEC25-802-1_Weekday-64,64153547,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153548,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153549,,0,205,802EB_190513
802,RDEC25-802-1_Weekday-64,64153550,,0,207,802EB_190513
805,RDEC25-802-1_Weekday-64,64153551,,0,202,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153552,,0,208,802EB_190513
802,RDEC25-802-1_Weekday-64,64153553,,0,201,802EB_190513
802,RDEC25-802-1_Weekday-64,64153554,,1,203,802WB_190513
805,RDEC25-802-1_Weekday-64,64153555,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153556,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153557,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153558,,0,202,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153559,,1,210,802WB_190513
805,RDEC25-802-1_Weekday-64,64153560,,0,204,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153561,,0,202,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153562,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153563,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153564,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153565,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153566,,1,213,802WB_190513
802,RDEC25-802-1_Weekday-64,64153567,,1,203,802WB_190513
802,RDEC25-802-1_Weekday-64,64153568,,1,210,802WB_190513
802,RDEC25-802-1_Weekday-64,64153569,,1,212,802WB_190513
802,RDEC25-802-1_Weekday-64,64153570,,1,213,802WB_190513
805,RDEC25-802-1_Weekday-64,64153571,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153572,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153573,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153574,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153575,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153576,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153577,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153578,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153579,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153580,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153581,,1,211,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153582,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153583,,1,209,805WB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153584,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153585,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153586,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153587,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153588,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153589,,0,210,802EB_190513
802,RDEC25-802-1_Weekday-64,64153590,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153591,,0,212,802EB_190513
802,RDEC25-802-1_Weekday-64,64153592,,0,213,802EB_190513
802,RDEC25-802-1_Weekday-64,64153593,,0,203,802EB_190513
802,RDEC25-802-1_Weekday-64,64153594,,0,210,802EB_190513
805,RDEC25-802-1_Weekday-64,64153595,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153596,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153597,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153598,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153599,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153600,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153601,,0,206,805EB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153602,,1,208,802WB_190513
805,RDEC25-802-1_Weekday-64,64153603,,0,209,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153604,,0,211,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153605,,0,206,805EB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153606,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153607,,1,209,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153610,,1,206,805WB_PLE1_260423
805,RDEC25-802-1_Weekday-64,64153630,,1,209,805WB_PLE1_260423
802,RDEC25-802-1_Weekday-64,64153634,,0,215,802EB_190513
805,RDEC25-802-1_Weekday-74,64341178,,1,209,805WB_PLE1_260423
